eventid,iyear,imonth,iday,provstate,city,latitude,longitude,location,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,claimed,claimmode,claimmode_txt,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,Date,Month,TTP,dayofweek
201302150001,2013,2,15,Khyber Pakhtunkhwa,Mardan,34.20059,72.048437,Occurred outside Abdul Wali Khan University on Nowshera Mardan Rd,"02/15/2013: A teenage suicide bomber threw a grenade at a convoy containing the Chief Minister for Khyber Pakhtunkhwa, Ameer Haider Khan Hoti, before detonating his vest on Nowshera Road in Mardan, Khyber Pakhtunkhwa province, Pakistan. The bomber was killed and two people were injured in the attack. A spokesman for Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Khyber Pakhtunkhwa,Chief Minister: Amir Haider Khan Hoti,Tehrik-i-Taliban Pakistan (TTP),1,2.0,Call (post-incident),6,Explosives,13.0,Suicide (carried bodily by human being),1.0,0.0,1.0,2.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-15,Feb,1.0,Friday
201302150048,2013,2,15,Balochistan,Turbat,25.999413,63.047451,"The incident occurred in the Pattok area, near Turbat.","02/00/2013: Sometime between February 1, 2013 and February 28, 2013, assailants opened fire on a hunting party, which included a Qatari prince, in Pattok, Turbat, Balochistan, Pakistan. Two Frontier Corps (FC) officials were injured in the attack. The Baloch Liberation Front (BLF) claimed responsibility for the incident.",0,1,0,2,Armed Assault,2,Government (General),16.0,Royalty,Government of Qatar,Prince,Baloch Liberation Front (BLF),1,10.0,Unknown,5,Firearms,5.0,Unknown Gun Type,0.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,Weapons were stolen in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,1,1,2013-02-15,Feb,0.0,Friday
201302160004,2013,2,16,Balochistan,Quetta,30.20082,66.994352,Occurred in Hazara Town,"02/16/2013: An explosives-laden water tanker detonated in a vegetable market in Quetta, Balochistan province, Pakistan. The blast killed 91 people and wounded at least 169 others. Lashkar-e-Jhangvi claimed responsibility for the incident, stating that the blast was meant to kill members of Pakistan's minority Hazara community. In a responsive police operation, four alleged assailants were killed, including the suspected mastermind of the attack, Shah Wali. On Friday, February 22, Pakistani officials announced that they had arrested the leader of Lashkar-e-Jhangvi, Malik Ishaq, in connection with the blast.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Hazara Civilians,Lashkar-e-Jhangvi,1,2.0,Call (post-incident),6,Explosives,16.0,Unknown Explosive Type,91.0,0.0,0.0,169.0,0.0,0.0,1,4.0,Unknown,-99.0,Buildings were destroyed in this attack.,0,,,,,,,,,,,,,,,,Casualty numbers conflict across sources.,START Primary Collection,0,0,0,0,2013-02-16,Feb,0.0,Saturday
201302180001,2013,2,18,Khyber Pakhtunkhwa,Peshawar,34.006004,71.537431,,"02/18/2013: Two suicide bombers dressed as police officers attacked a meeting of officials at a government office in Peshawar city, Khyber Pakhtunkhwa province, Pakistan. The assailants engaged in gunfire with security personnel for 20 minutes before detonating. At least seven security personal and civilians were killed and six other people were injured in the attack. No group claimed responsibility; however, sources attributed the incident to Lashkar-e-Islam (Pakistan).",0,1,1,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Government of Pakistan,Office of Representative in Khyber: Mutahir Zeb,Lashkar-e-Islam (Pakistan),0,,,6,Explosives,13.0,Suicide (carried bodily by human being),9.0,0.0,2.0,6.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A government compound was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-18,Feb,0.0,Monday
201302180003,2013,2,18,Federally Administered Tribal Areas,Landi Kotal,34.110324,71.163807,Located In Khyber Region,"02/18/2013: At least three assailants open fired on a North Atlantic Treaty Organization (NATO) convoy carrying military equipment in Landi Kotal town, Federally Administered Tribal Areas, Pakistan. Two civilian employees were killed, one person was injured, and two vehicles were damaged in the attack. No group claimed responsibility for the incident; however, sources speculate that Tehrik-i-Taliban Pakistan (TTP) was involved.",0,1,0,2,Armed Assault,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),Equipment,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,2.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,1,1,2013-02-18,Feb,1.0,Monday
201302210005,2013,2,21,Khyber Pakhtunkhwa,Peshawar,34.006004,71.537431,"Occurred in Khushall market, Hashtnagri neighborhood","02/21/2013: An explosive device detonated in a CD mobile market in Peshawar city, Khyber Pakhtunkhwa province, Pakistan. At least one person was killed and 16 others were injured in the attack. No group has claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,Unknown,CD Shop,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,12.0,Remote Trigger,1.0,0.0,0.0,16.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A CD shop was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority estimates are reported here.",START Primary Collection,0,0,0,0,2013-02-21,Feb,1.0,Thursday
201302240008,2013,2,24,Balochistan,Shadi Kaur,25.393661,63.143063,The incident occurred in Gwadar district,"02/24/2013: Gunmen on motorbikes killed six construction laborers in an unknown location in Balochistan, Pakistan. Gohram Baloch, a spokesperson for the Baloch Liberation Army (BLA), claimed responsibility for the attack and stated that the construction workers were targeted because their company had been previously warned to halt work on their government sponsored construction projects.",0,1,0,2,Armed Assault,1,Business,13.0,Private Security Company/Firm,Unknown,Construction Laborers,Baloch Liberation Army (BLA),1,2.0,Call (post-incident),5,Firearms,5.0,Unknown Gun Type,6.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-24,Feb,0.0,Sunday
201302240020,2013,2,24,Khyber Pakhtunkhwa,Bara,33.915232,71.458678,In The Shalober Area,"02/24/2013: Assailants attacked security forces in Bara Tehsil, Khyber Pakhtunkhwa province, Pakistan. Six of the assailants were killed in the attack. No group claimed responsibility for the attack; however, the security forces attributed the attack to Lashkar-e-Islam (LI).",0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Pakistan Armed Forces,Forces,Lashkar-e-Islam (Pakistan),0,,,5,Firearms,5.0,Unknown Gun Type,6.0,0.0,6.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-24,Feb,0.0,Sunday
201302260007,2013,2,26,Khyber Pakhtunkhwa,Ghalla Dera,34.115766,72.051902,Mardan District,"02/26/2013: Two gunmen hiding in a field opened fire on a police officer in Ghalla Dera, Khyber Pakhtunkhwa, Pakistan. The officer was guarding polio vaccination workers. The police officer died in the attack, but the vaccine administrators were uninjured. No group claimed responsibility for the incident; however, sources indicate that Tehrik-i-Taliban Pakistan (TTP) was suspected.",0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Pakistani Police,Constable: Saeed Mohammad,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-26,Feb,1.0,Tuesday
201302270018,2013,2,27,Sindh,Karachi,24.891116,67.143312,Shah Faisal Colony,"02/27/2013: Assailants threw a grenade at a police station in Shah Faisal Colony in Karachi city, Sindh province, Pakistan. No one was injured; however, the building was damaged in the attack. This was one of two hand grenade attacks on police stations in Karachi within 30 minutes. No group claimed responsibility for the incident; however, police officials attributed the attack to the Haqqani Network.",0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Pakistani Police,Police Station,Haqqani Network,0,,,6,Explosives,7.0,Grenade,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An exterior wall of a police station and the windows of nearby houses were damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,2013-02-27,Feb,0.0,Wednesday
201302280009,2013,2,28,Federally Administered Tribal Areas,Mohmand district,34.565494,71.477429,,"02/28/2013: An explosive device detonated at the Abdul Baqi Ayee Kore Qandahri Middle School in Mohmand agency, Federally Administered Tribal Areas, Pakistan. There were no reported injuries resulting from the blast, but the building was destroyed. This was one of four coordinated bombings of schools in the area. No group claimed responsibility for the attacks; however, sources attributed them all to Tehrik-i-Taliban Pakistan (TTP).",1,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Not Applicable,Middle School Abdul Baqi Ayee Kore Qandahri,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,12.0,Remote Trigger,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school building was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-28,Feb,1.0,Thursday
201302280010,2013,2,28,Federally Administered Tribal Areas,Mohmand district,34.565494,71.477429,,"02/28/2013: An explosive device detonated at the Government Middle School Mula Khel in Mohmand agency, Federally Administered Tribal Areas, Pakistan. There were no reported injuries resulting from the blast, but the building was destroyed. This was one of four coordinated bombings of schools in the area. No group claimed responsibility for the attacks; however, sources attributed them all to Tehrik-i-Taliban Pakistan (TTP).",1,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Not Applicable,Government Middle School Mula Khel (Malik Awal Khan),Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,12.0,Remote Trigger,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school building was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-28,Feb,1.0,Thursday
201302280011,2013,2,28,Federally Administered Tribal Areas,Safi,34.567778,71.273333,City is located in Mohmand Agency,"02/28/2013: An explosive device detonated at the Government Primary School Haji Adam Kamal Khel Qandahri in Safi, Federally Administered Tribal Areas, Pakistan. There were no reported injuries resulting from the blast, but the building was destroyed. This was one of four coordinated bombings of schools in the area. No group claimed responsibility for the attacks; however, sources attributed them all to Tehrik-i-Taliban Pakistan (TTP).",1,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Not Applicable,Government Primary School Haji Adam Kamal Khel Qandahri,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,12.0,Remote Trigger,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school building was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-28,Feb,1.0,Thursday
201302280012,2013,2,28,Federally Administered Tribal Areas,Mohmand district,34.565494,71.477429,,"02/28/2013: An explosive device detonated at the Government Primary School Malik Ghulam Qandari Shrab Kor in Mohmand agency, Federally Administered Tribal Areas, Pakistan. There were no reported injuries resulting from the blast, but the building was destroyed. This was one of four coordinated bombings of schools in the area. No group claimed responsibility for the attacks; however, sources attributed them all to Tehrik-i-Taliban Pakistan (TTP).",1,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Not Applicable,Government Primary School Malik Ghulam Qandari Shrab Kor,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,12.0,Remote Trigger,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school building was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-02-28,Feb,1.0,Thursday
201303010003,2013,3,1,Balochistan,Kalat,29.047852,66.593322,Incident occurred in Bus Addah area,"03/01/2013: Perpetrators shot a journalist at a bazaar in Kalat town, Balochistan province, Pakistan. The victim, Mehmood Ahmed Afridi, died in the attack. The Baloch Liberation Army (BLA) claimed responsibility for the incident, stating that Afridi was """"working against the Baloch freedom movement under the cover of journalism.""""",0,1,0,1,Assassination,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Daily Intikhab,Journalist: Mehmood Jan Afridi,Baloch Liberation Army (BLA),1,2.0,Call (post-incident),5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-03-01,Mar,0.0,Friday
201303020009,2013,3,2,Balochistan,Tump,26.102882,62.368945,"Incident occurred in Rod Burn area, Kech district","03/02/2013: Gunmen shot at and then set fire to a vehicle in Tump town, Balochistan province, Pakistan. Four people were killed in the attack. The Baloch Liberation Front (BLF) claimed responsibility for the attack, stating that the victims were targeted because they worked for secret agencies.",0,1,0,2,Armed Assault,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,Baloch Liberation Front (BLF),1,2.0,Call (post-incident),5,Firearms,5.0,Unknown Gun Type,4.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims of the attack were Abdullah, Nisar, Mistri Yar Muhammad and Ejaz Commando.",START Primary Collection,0,0,0,0,2013-03-02,Mar,0.0,Saturday
201303030001,2013,3,3,Sindh,Karachi,24.891116,67.143312,Incident occurred in Abbas Town,"03/03/2013: An explosives-laden car detonated in Abbas Town district, Karachi city, Sindh province, Pakistan. The explosion targeted a Shia mosque, killing at least 45 people and injuring more than 150 people. No group claimed responsibility for the attack; however, authorities arrested members of both Tehrik-i-Taliban Pakistan (TTP) and Lashkar-e-Jhangvi for their involvement in the incident.",0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Shiite Mosque,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,15.0,Vehicle,45.0,0.0,0.0,151.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two residential homes and several nearby shops were damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority estimates are reported here. Sources conflict on the perpetrator group involved in this incident and suggest that two groups may be involved.",START Primary Collection,0,0,0,0,2013-03-03,Mar,1.0,Sunday
201303030003,2013,3,2,Khyber Pakhtunkhwa,Bara,33.901111,70.889722,"Incident occurred in Sheen Qamar area, Khyber Agency","03/02/2013: An explosive device along a road detonated in the Sheen Qamar area of Bara tehsil, Khyber Pakhtunkhwa province, Pakistan. Three people were injured and a vehicle was damaged in the explosion. No group claimed responsibility for the incident; however, Lashkar-e-Islam (Pakistan) has been keeping supplies from reaching the area for more than two years.",0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Pakistani Police,Vehicle,Lashkar-e-Islam (Pakistan),0,,,6,Explosives,16.0,Unknown Explosive Type,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-03-02,Mar,0.0,Saturday
201303050025,2013,3,5,Khyber Pakhtunkhwa,Jamrud,34.002577,71.38248,The incident took place in Khyber agency.,"03/05/2013: An explosive device detonated at the polio eradication center at the Jamrud Civil Hospital in Jamrud town, Khyber Pakhtunkhwa province, Pakistan. One health worker was injured. There was no claim of responsibility for this attack, but sources indicated that Tehrik-i-Taliban Pakistan (TTP) was suspected of involvement in the incident.",0,1,0,3,Bombing/Explosion,1,Business,6.0,Medical/Pharmaceutical,Jamrud Civil Hospital,Polio Eradication Center,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,16.0,Unknown Explosive Type,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A polio eradication center was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2013-03-05,Mar,1.0,Tuesday
201303080010,2013,3,8,Khyber Pakhtunkhwa,Bara,34.021216,71.287421,Occurred in the Akkakhel area of the teshil; Located in Khyber Agency,"03/08/2013: Perpetrators kidnapped at least 50 individuals in Bara tehsil, Khyber Pakhtunkhwa province, Pakistan. The victims were kidnapped after their children were vaccinated against polio. The individuals were only released after they agreed to pay a fee for having received the immunizations; all 50 captives were eventually released. Lashkar-e-Islam (Pakistan) was responsible for the incident.",0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Lashkar-e-Islam (Pakistan),0,,,13,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,50.0,0.0,-99.0,,,,1.0,10191.0,0.0,4076.4,0.0,,2.0,Hostage(s) released by perpetrators,50.0,,START Primary Collection,0,0,0,0,2013-03-08,Mar,0.0,Friday
